team,pos,id,tour,prizeusd,start,startelo,end,endelo
evilgeniuses,1,fear,SL i-League StarSeries Season 2,300000,21/07/2016,1165.2603719347085,24/07/2016,1097.0956576375715
evilgeniuses,2,sumail,SL i-League StarSeries Season 2,300000,21/07/2016,1165.2603719347085,24/07/2016,1097.0956576375715
evilgeniuses,3,universe,SL i-League StarSeries Season 2,300000,21/07/2016,1165.2603719347085,24/07/2016,1097.0956576375715
evilgeniuses,4,zai,SL i-League StarSeries Season 2,300000,21/07/2016,1165.2603719347085,24/07/2016,1097.0956576375715
evilgeniuses,5,ppd,SL i-League StarSeries Season 2,300000,21/07/2016,1165.2603719347085,24/07/2016,1097.0956576375715
teamsecret,1,arteezy,SL i-League StarSeries Season 2,300000,21/07/2016,1132.0611684982011,24/07/2016,1296.9750995512463
teamsecret,2,eternalenvy,SL i-League StarSeries Season 2,300000,21/07/2016,1132.0611684982011,24/07/2016,1296.9750995512463
teamsecret,3,bulba,SL i-League StarSeries Season 2,300000,21/07/2016,1132.0611684982011,24/07/2016,1296.9750995512463
teamsecret,4,puppey,SL i-League StarSeries Season 2,300000,21/07/2016,1132.0611684982011,24/07/2016,1296.9750995512463
teamsecret,5,pieliedie,SL i-League StarSeries Season 2,300000,21/07/2016,1132.0611684982011,24/07/2016,1296.9750995512463
natusvincere,1,dityara,SL i-League StarSeries Season 2,300000,21/07/2016,1272.2390330215514,24/07/2016,1289.9443733998482
natusvincere,2,dendi,SL i-League StarSeries Season 2,300000,21/07/2016,1272.2390330215514,24/07/2016,1289.9443733998482
natusvincere,3,general,SL i-League StarSeries Season 2,300000,21/07/2016,1272.2390330215514,24/07/2016,1289.9443733998482
natusvincere,4,sonneiko,SL i-League StarSeries Season 2,300000,21/07/2016,1272.2390330215514,24/07/2016,1289.9443733998482
natusvincere,5,artstyle,SL i-League StarSeries Season 2,300000,21/07/2016,1272.2390330215514,24/07/2016,1289.9443733998482
friends,1,alohadance,SL i-League StarSeries Season 2,300000,21/07/2016,,24/07/2016,
friends,3,yoky,SL i-League StarSeries Season 2,300000,21/07/2016,,24/07/2016,
friends,2,g,SL i-League StarSeries Season 2,300000,21/07/2016,,24/07/2016,
friends,4,alwayswannafly,SL i-League StarSeries Season 2,300000,21/07/2016,,24/07/2016,
friends,5,nofear,SL i-League StarSeries Season 2,300000,21/07/2016,,24/07/2016,
cdecyouth,1,ame,SL i-League StarSeries Season 2,300000,21/07/2016,1194.847790457722,24/07/2016,1099.653723221477
cdecyouth,2,inflame,SL i-League StarSeries Season 2,300000,21/07/2016,1194.847790457722,24/07/2016,1099.653723221477
cdecyouth,3,demons,SL i-League StarSeries Season 2,300000,21/07/2016,1194.847790457722,24/07/2016,1099.653723221477
cdecyouth,4,victoria,SL i-League StarSeries Season 2,300000,21/07/2016,1194.847790457722,24/07/2016,1099.653723221477
cdecyouth,5,xz,SL i-League StarSeries Season 2,300000,21/07/2016,1194.847790457722,24/07/2016,1099.653723221477
digitalchaos,1,resolut1on,SL i-League StarSeries Season 2,300000,21/07/2016,1144.2484659842873,24/07/2016,1121.138154023183
digitalchaos,2,w33,SL i-League StarSeries Season 2,300000,21/07/2016,1144.2484659842873,24/07/2016,1121.138154023183
digitalchaos,3,moo,SL i-League StarSeries Season 2,300000,21/07/2016,1144.2484659842873,24/07/2016,1121.138154023183
digitalchaos,4,saksa,SL i-League StarSeries Season 2,300000,21/07/2016,1144.2484659842873,24/07/2016,1121.138154023183
digitalchaos,5,misery,SL i-League StarSeries Season 2,300000,21/07/2016,1144.2484659842873,24/07/2016,1121.138154023183
complexitygaming,1,chessie,SL i-League StarSeries Season 2,300000,21/07/2016,1164.528449355226,24/07/2016,1020.807813483291
complexitygaming,2,limmp,SL i-League StarSeries Season 2,300000,21/07/2016,1164.528449355226,24/07/2016,1020.807813483291
complexitygaming,3,melonzz,SL i-League StarSeries Season 2,300000,21/07/2016,1164.528449355226,24/07/2016,1020.807813483291
complexitygaming,4,zfreek,SL i-League StarSeries Season 2,300000,21/07/2016,1164.528449355226,24/07/2016,1020.807813483291
complexitygaming,5,handsken,SL i-League StarSeries Season 2,300000,21/07/2016,1164.528449355226,24/07/2016,1020.807813483291
fnatic,1,mushi,SL i-League StarSeries Season 2,300000,21/07/2016,1225.0399228156195,24/07/2016,1230.5782083698004
fnatic,2,midone,SL i-League StarSeries Season 2,300000,21/07/2016,1225.0399228156195,24/07/2016,1230.5782083698004
fnatic,3,ohaiyo,SL i-League StarSeries Season 2,300000,21/07/2016,1225.0399228156195,24/07/2016,1230.5782083698004
fnatic,4,dj,SL i-League StarSeries Season 2,300000,21/07/2016,1225.0399228156195,24/07/2016,1230.5782083698004
fnatic,5,343,SL i-League StarSeries Season 2,300000,21/07/2016,1225.0399228156195,24/07/2016,1230.5782083698004
mvpphoenix,1,mp,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1149.3818639129843,24/07/2016,1228.0442319609847
mvpphoenix,2,qo,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1149.3818639129843,24/07/2016,1228.0442319609847
mvpphoenix,3,forev,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1149.3818639129843,24/07/2016,1228.0442319609847
mvpphoenix,4,febby,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1149.3818639129843,24/07/2016,1228.0442319609847
mvpphoenix,5,dubu,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1149.3818639129843,24/07/2016,1228.0442319609847
mineskisports5,1,meracle,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
mineskisports5,2,bimbo,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
mineskisports5,3,bok,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
mineskisports5,4,julz,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
mineskisports5,5,ninjaboogie,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
tongfu,1,moogy,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,900.9950075776037,24/07/2016,901.6738989542145
tongfu,2,lin,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,900.9950075776037,24/07/2016,901.6738989542145
tongfu,3,faith,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,900.9950075776037,24/07/2016,901.6738989542145
tongfu,4,lpc,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,900.9950075776037,24/07/2016,901.6738989542145
tongfu,5,kabu,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,900.9950075776037,24/07/2016,901.6738989542145
cdecgaming,1,rabbit,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1091.812132293383,24/07/2016,1011.4958625571103
cdecgaming,2,super,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1091.812132293383,24/07/2016,1011.4958625571103
cdecgaming,3,yao,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1091.812132293383,24/07/2016,1011.4958625571103
cdecgaming,4,garder,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1091.812132293383,24/07/2016,1011.4958625571103
cdecgaming,5,q,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1091.812132293383,24/07/2016,1011.4958625571103
teambraveheart,1,lulu,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1054.5714972180829,24/07/2016,1054.1972926657302
teambraveheart,2,piao,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1054.5714972180829,24/07/2016,1054.1972926657302
teambraveheart,3,red,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1054.5714972180829,24/07/2016,1054.1972926657302
teambraveheart,4,小郭嘉,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1054.5714972180829,24/07/2016,1054.1972926657302
teambraveheart,5,laoa,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1054.5714972180829,24/07/2016,1054.1972926657302
igvitality,1,paparazi,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1106.7701933783542,24/07/2016,1137.5559343432496
igvitality,2,fran,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1106.7701933783542,24/07/2016,1137.5559343432496
igvitality,3,injuly,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1106.7701933783542,24/07/2016,1137.5559343432496
igvitality,4,dogf1ghts,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1106.7701933783542,24/07/2016,1137.5559343432496
igvitality,5,super haslink,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1106.7701933783542,24/07/2016,1137.5559343432496
ehomek,1,影,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
ehomek,2,86wasfrombheart,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
ehomek,3,kaidou,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
ehomek,4,佞臣,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
ehomek,5,jdh,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,,24/07/2016,
cdecavenger,1,june,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1092.6035162829507,24/07/2016,1091.9685207427249
cdecavenger,2,monet,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1092.6035162829507,24/07/2016,1091.9685207427249
cdecavenger,3,luo,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1092.6035162829507,24/07/2016,1091.9685207427249
cdecavenger,4,mksos,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1092.6035162829507,24/07/2016,1091.9685207427249
cdecavenger,5,flyby,Pro Gamer League 2016 (PGL 2016) - Summer,100000,23/07/2016,1092.6035162829507,24/07/2016,1091.9685207427249
og,1,n0tail,The International 2016,20770460,02/08/2016,1275.126352817867,13/08/2016,1226.7394562614238
og,2,miracle,The International 2016,20770460,02/08/2016,1275.126352817867,13/08/2016,1226.7394562614238
og,3,moonmeander,The International 2016,20770460,02/08/2016,1275.126352817867,13/08/2016,1226.7394562614238
og,4,cr1t,The International 2016,20770460,02/08/2016,1275.126352817867,13/08/2016,1226.7394562614238
og,5,fly,The International 2016,20770460,02/08/2016,1275.126352817867,13/08/2016,1226.7394562614238
thewingsgaming,1,shadow haslink,The International 2016,20770460,02/08/2016,1433.8935946610031,13/08/2016,1437.8805552404424
thewingsgaming,2,blink,The International 2016,20770460,02/08/2016,1433.8935946610031,13/08/2016,1437.8805552404424
thewingsgaming,3,faith_bian,The International 2016,20770460,02/08/2016,1433.8935946610031,13/08/2016,1437.8805552404424
thewingsgaming,4,y,The International 2016,20770460,02/08/2016,1433.8935946610031,13/08/2016,1437.8805552404424
thewingsgaming,5,iceice,The International 2016,20770460,02/08/2016,1433.8935946610031,13/08/2016,1437.8805552404424
tncgaming,1,raven,The International 2016,20770460,02/08/2016,,13/08/2016,
tncgaming,2,kuku,The International 2016,20770460,02/08/2016,,13/08/2016,
tncgaming,3,sam_h,The International 2016,20770460,02/08/2016,,13/08/2016,
tncgaming,4,eyyou,The International 2016,20770460,02/08/2016,,13/08/2016,
tncgaming,5,demon,The International 2016,20770460,02/08/2016,,13/08/2016,
digitalchaos,1,resolut1on,The International 2016,20770460,02/08/2016,1113.8640067706722,13/08/2016,1505.8752914937152
digitalchaos,2,w33,The International 2016,20770460,02/08/2016,1113.8640067706722,13/08/2016,1505.8752914937152
digitalchaos,3,moo,The International 2016,20770460,02/08/2016,1113.8640067706722,13/08/2016,1505.8752914937152
digitalchaos,4,saksa,The International 2016,20770460,02/08/2016,1113.8640067706722,13/08/2016,1505.8752914937152
digitalchaos,5,misery,The International 2016,20770460,02/08/2016,1113.8640067706722,13/08/2016,1505.8752914937152
vicigamingreborn,1,end,The International 2016,20770460,02/08/2016,,13/08/2016,
vicigamingreborn,2,nono,The International 2016,20770460,02/08/2016,,13/08/2016,
vicigamingreborn,3,mikasa,The International 2016,20770460,02/08/2016,,13/08/2016,
vicigamingreborn,4,fy,The International 2016,20770460,02/08/2016,,13/08/2016,
vicigamingreborn,5,ddc,The International 2016,20770460,02/08/2016,,13/08/2016,
escapegaming,1,era,The International 2016,20770460,02/08/2016,1052.3798062921824,13/08/2016,1028.0304786705872
escapegaming,2,qojqva,The International 2016,20770460,02/08/2016,1052.3798062921824,13/08/2016,1028.0304786705872
escapegaming,3,khezu,The International 2016,20770460,02/08/2016,1052.3798062921824,13/08/2016,1028.0304786705872
escapegaming,4,yapzor,The International 2016,20770460,02/08/2016,1052.3798062921824,13/08/2016,1028.0304786705872
escapegaming,5,synderen,The International 2016,20770460,02/08/2016,1052.3798062921824,13/08/2016,1028.0304786705872
execration安博电竞,1,nando,The International 2016,20770460,02/08/2016,1146.5535340439217,13/08/2016,1060.8355292169383
execration安博电竞,2,abed,The International 2016,20770460,02/08/2016,1146.5535340439217,13/08/2016,1060.8355292169383
execration安博电竞,3,rr,The International 2016,20770460,02/08/2016,1146.5535340439217,13/08/2016,1060.8355292169383
execration安博电竞,4,tims,The International 2016,20770460,02/08/2016,1146.5535340439217,13/08/2016,1060.8355292169383
execration安博电竞,5,kim0,The International 2016,20770460,02/08/2016,1146.5535340439217,13/08/2016,1060.8355292169383
teamliquid,1,matumbaman,The International 2016,20770460,02/08/2016,1307.1511865534724,13/08/2016,1124.455544853729
teamliquid,2,fata,The International 2016,20770460,02/08/2016,1307.1511865534724,13/08/2016,1124.455544853729
teamliquid,3,mind_control,The International 2016,20770460,02/08/2016,1307.1511865534724,13/08/2016,1124.455544853729
teamliquid,4,jerax,The International 2016,20770460,02/08/2016,1307.1511865534724,13/08/2016,1124.455544853729
teamliquid,5,kuroky,The International 2016,20770460,02/08/2016,1307.1511865534724,13/08/2016,1124.455544853729
newbee,1,hao,The International 2016,20770460,02/08/2016,1390.4171818506063,13/08/2016,1135.007060572313
newbee,2,mu,The International 2016,20770460,02/08/2016,1390.4171818506063,13/08/2016,1135.007060572313
newbee,3,kpii,The International 2016,20770460,02/08/2016,1390.4171818506063,13/08/2016,1135.007060572313
newbee,4,chuan,The International 2016,20770460,02/08/2016,1390.4171818506063,13/08/2016,1135.007060572313
newbee,5,kaka,The International 2016,20770460,02/08/2016,1390.4171818506063,13/08/2016,1135.007060572313
lgdgaming,1,agressif,The International 2016,20770460,02/08/2016,1325.4261517663751,13/08/2016,1125.5087611069177
lgdgaming,2,maybe,The International 2016,20770460,02/08/2016,1325.4261517663751,13/08/2016,1125.5087611069177
lgdgaming,3,xiao8,The International 2016,20770460,02/08/2016,1325.4261517663751,13/08/2016,1125.5087611069177
lgdgaming,4,banana,The International 2016,20770460,02/08/2016,1325.4261517663751,13/08/2016,1125.5087611069177
lgdgaming,5,mmy,The International 2016,20770460,02/08/2016,1325.4261517663751,13/08/2016,1125.5087611069177
mvpphoenix,1,mp,The International 2016,20770460,02/08/2016,1214.350550257262,13/08/2016,1152.299333958606
mvpphoenix,2,qo,The International 2016,20770460,02/08/2016,1214.350550257262,13/08/2016,1152.299333958606
mvpphoenix,3,forev,The International 2016,20770460,02/08/2016,1214.350550257262,13/08/2016,1152.299333958606
mvpphoenix,4,febby,The International 2016,20770460,02/08/2016,1214.350550257262,13/08/2016,1152.299333958606
mvpphoenix,5,dubu,The International 2016,20770460,02/08/2016,1214.350550257262,13/08/2016,1152.299333958606
natusvincere,1,dityara,The International 2016,20770460,02/08/2016,1335.1249397052188,13/08/2016,1178.856256269176
natusvincere,2,dendi,The International 2016,20770460,02/08/2016,1335.1249397052188,13/08/2016,1178.856256269176
natusvincere,3,general,The International 2016,20770460,02/08/2016,1335.1249397052188,13/08/2016,1178.856256269176
natusvincere,4,sonneiko,The International 2016,20770460,02/08/2016,1335.1249397052188,13/08/2016,1178.856256269176
natusvincere,5,artstyle,The International 2016,20770460,02/08/2016,1335.1249397052188,13/08/2016,1178.856256269176
evilgeniuses,1,fear,The International 2016,20770460,02/08/2016,1091.2652228176723,13/08/2016,1329.017490469682
evilgeniuses,2,sumail,The International 2016,20770460,02/08/2016,1091.2652228176723,13/08/2016,1329.017490469682
evilgeniuses,3,universe,The International 2016,20770460,02/08/2016,1091.2652228176723,13/08/2016,1329.017490469682
evilgeniuses,4,zai,The International 2016,20770460,02/08/2016,1091.2652228176723,13/08/2016,1329.017490469682
evilgeniuses,5,ppd,The International 2016,20770460,02/08/2016,1091.2652228176723,13/08/2016,1329.017490469682
teamsecret,1,arteezy,The International 2016,20770460,02/08/2016,1216.5509825574995,13/08/2016,1069.37970517788
teamsecret,2,eternalenvy,The International 2016,20770460,02/08/2016,1216.5509825574995,13/08/2016,1069.37970517788
teamsecret,3,bulba,The International 2016,20770460,02/08/2016,1216.5509825574995,13/08/2016,1069.37970517788
teamsecret,4,puppey,The International 2016,20770460,02/08/2016,1216.5509825574995,13/08/2016,1069.37970517788
teamsecret,5,pieliedie,The International 2016,20770460,02/08/2016,1216.5509825574995,13/08/2016,1069.37970517788
alliance,1,loda,The International 2016,20770460,02/08/2016,1134.284401479893,13/08/2016,1179.135205444668
alliance,2,s4,The International 2016,20770460,02/08/2016,1134.284401479893,13/08/2016,1179.135205444668
alliance,3,admiralbulldog,The International 2016,20770460,02/08/2016,1134.284401479893,13/08/2016,1179.135205444668
alliance,4,akke,The International 2016,20770460,02/08/2016,1134.284401479893,13/08/2016,1179.135205444668
alliance,5,egm,The International 2016,20770460,02/08/2016,1134.284401479893,13/08/2016,1179.135205444668
fnatic,1,mushi,The International 2016,20770460,02/08/2016,1216.7323655432613,13/08/2016,1326.8348181773592
fnatic,2,midone,The International 2016,20770460,02/08/2016,1216.7323655432613,13/08/2016,1326.8348181773592
fnatic,3,ohaiyo,The International 2016,20770460,02/08/2016,1216.7323655432613,13/08/2016,1326.8348181773592
fnatic,4,dj,The International 2016,20770460,02/08/2016,1216.7323655432613,13/08/2016,1326.8348181773592
fnatic,5,343,The International 2016,20770460,02/08/2016,1216.7323655432613,13/08/2016,1326.8348181773592
complexitygaming,1,chessie,The International 2016,20770460,02/08/2016,946.0358669402934,13/08/2016,949.9695784568798
complexitygaming,2,limmp,The International 2016,20770460,02/08/2016,946.0358669402934,13/08/2016,949.9695784568798
complexitygaming,3,melonzz,The International 2016,20770460,02/08/2016,946.0358669402934,13/08/2016,949.9695784568798
complexitygaming,4,zfreek,The International 2016,20770460,02/08/2016,946.0358669402934,13/08/2016,949.9695784568798
complexitygaming,5,handsken,The International 2016,20770460,02/08/2016,946.0358669402934,13/08/2016,949.9695784568798
ehome,1,iceiceice,The International 2016,20770460,02/08/2016,1283.0315712280694,13/08/2016,1340.7350720281142
ehome,2,oldchicken,The International 2016,20770460,02/08/2016,1283.0315712280694,13/08/2016,1340.7350720281142
ehome,3,eleven,The International 2016,20770460,02/08/2016,1283.0315712280694,13/08/2016,1340.7350720281142
ehome,4,lanm,The International 2016,20770460,02/08/2016,1283.0315712280694,13/08/2016,1340.7350720281142
ehome,5,fenrir,The International 2016,20770460,02/08/2016,1283.0315712280694,13/08/2016,1340.7350720281142
alliance,1,loda,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1167.2238355277218,01/09/2016,1134.2746066061645
alliance,2,s4,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1167.2238355277218,01/09/2016,1134.2746066061645
alliance,3,admiralbulldog,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1167.2238355277218,01/09/2016,1134.2746066061645
alliance,4,pablo,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1167.2238355277218,01/09/2016,1134.2746066061645
alliance,5,egm,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1167.2238355277218,01/09/2016,1134.2746066061645
vegasquadron,1,fn,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1148.331682625681,01/09/2016,1203.5975387275164
vegasquadron,2,iceberg,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1148.331682625681,01/09/2016,1203.5975387275164
vegasquadron,3,mag,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1148.331682625681,01/09/2016,1203.5975387275164
vegasquadron,4,fng,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1148.331682625681,01/09/2016,1203.5975387275164
vegasquadron,5,cematheslayer,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1148.331682625681,01/09/2016,1203.5975387275164
teamempire,1,afterlife,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1193.1455073032669,01/09/2016,1119.5181557023868
teamempire,2,undershock,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1193.1455073032669,01/09/2016,1119.5181557023868
teamempire,3,ghostik,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1193.1455073032669,01/09/2016,1119.5181557023868
teamempire,4,miposhka,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1193.1455073032669,01/09/2016,1119.5181557023868
teamempire,5,kingr,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1193.1455073032669,01/09/2016,1119.5181557023868
escapegaming,1,era,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1059.3985431335002,01/09/2016,1133.4463010393401
escapegaming,2,qojqva,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1059.3985431335002,01/09/2016,1133.4463010393401
escapegaming,3,khezu,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1059.3985431335002,01/09/2016,1133.4463010393401
escapegaming,4,yapzor,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1059.3985431335002,01/09/2016,1133.4463010393401
escapegaming,5,synderen,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1059.3985431335002,01/09/2016,1133.4463010393401
fantasticfive,1,illidan,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1156.6661979659023,01/09/2016,1010.5710128700653
fantasticfive,2,bzzisperfect,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1156.6661979659023,01/09/2016,1010.5710128700653
fantasticfive,3,rmn,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1156.6661979659023,01/09/2016,1010.5710128700653
fantasticfive,4,alwayswannafly,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1156.6661979659023,01/09/2016,1010.5710128700653
fantasticfive,5,yol,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1156.6661979659023,01/09/2016,1010.5710128700653
teamadfinem,1,madara,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,962.6410870932165,01/09/2016,978.8081058690155
teamadfinem,2,thug,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,962.6410870932165,01/09/2016,978.8081058690155
teamadfinem,3,skylark,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,962.6410870932165,01/09/2016,978.8081058690155
teamadfinem,4,maybenexttime,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,962.6410870932165,01/09/2016,978.8081058690155
teamadfinem,5,ssaspartan,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,962.6410870932165,01/09/2016,978.8081058690155
kaipi,1,bone7,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1133.1788259697619,01/09/2016,1273.4467662584314
kaipi,2,singsing,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1133.1788259697619,01/09/2016,1273.4467662584314
kaipi,3,33,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1133.1788259697619,01/09/2016,1273.4467662584314
kaipi,4,sexybamboe,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1133.1788259697619,01/09/2016,1273.4467662584314
kaipi,5,pieliedie,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,1133.1788259697619,01/09/2016,1273.4467662584314
elementsone,1,swiftending,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,,01/09/2016,
elementsone,2,g0g1,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,,01/09/2016,
elementsone,3,mitch,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,,01/09/2016,
elementsone,4,milan,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,,01/09/2016,
elementsone,5,lebrondota,World Cyber Arena 2016 EU Main Qualifier,54500,23/08/2016,,01/09/2016,
darkpassage,1,l4w,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
darkpassage,2,posingasme,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
darkpassage,3,wuiter,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
darkpassage,4,kosigin,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
darkpassage,5,mamakclub,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
pubplayers,1,klasynky,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
pubplayers,2,neqroman,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
pubplayers,3,rnt,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
pubplayers,4,mdl haslink,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
pubplayers,5,sjok,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
knownfor,1,weezy,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
knownfor,2,neveragain,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
knownfor,3,mega,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
knownfor,4,hamadaa,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
knownfor,5,dash,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
slicendice,1,pandaindisguise,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
slicendice,2,kkzor,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
slicendice,3,meetyourbob,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
slicendice,4,pixel7,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
slicendice,5,ar3a1234,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
bravadogaming,1,flarez,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
bravadogaming,2,seem,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
bravadogaming,3,egm haslink,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
bravadogaming,4,habibi,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
bravadogaming,5,odu,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
whiterabbitgaming,1,chidowi,World Electronic Sports Games 2016 Middle East & Africa Finals,74910,26/08/2016,,28/08/2016,
